antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Big Babol,"Beras, Roma Kelapa",0.2101,0.0461,0.0114,0.054259876249405044,1.1770038231975064,1.0,0.0017143899999999997,1.0086280322093608,0.19038496989403492,0.04656862745098039,0.008554226071291584,0.15077418975160056
"Djarum, Beras",Roma Kelapa,0.0467,0.2093,0.0103,0.22055674518201285,1.0537828245676677,1.0,0.0005256900000000005,1.014442032967033,0.05353809302178743,0.04192104192104192,0.01423642997598689,0.13488420154466146
"Djarum, Roma Kelapa",Beras,0.0475,0.2092,0.0103,0.2168421052631579,1.0365301398812519,1.0,0.0003630000000000005,1.009758064516129,0.037000229340264555,0.041801948051948055,0.009663764875009983,0.13303864345375868
"Beras, Roma Kelapa",Djarum,0.0461,0.2128,0.0103,0.22342733188720174,1.049940469394745,1.0,0.0004899199999999996,1.0136849162011174,0.04986376826049825,0.0414320193081255,0.013500167539636364,0.13591479376314974
Djarum,"Beras, Roma Kelapa",0.2128,0.0461,0.0103,0.048402255639097745,1.049940469394745,1.0,0.0004899199999999996,1.0024193580246914,0.06042307995895488,0.0414320193081255,0.0024135188584733652,0.13591479376314974
Beras,"Djarum, Roma Kelapa",0.2092,0.0475,0.0103,0.049235181644359464,1.0365301398812519,1.0,0.0003630000000000005,1.0018250377073907,0.04456590597698785,0.041801948051948055,0.0018217130124508808,0.13303864345375868
Roma Kelapa,"Djarum, Beras",0.2093,0.0467,0.0103,0.04921165790731008,1.0537828245676677,1.0,0.0005256900000000005,1.0026416582914572,0.0645476970755912,0.04192104192104192,0.0026346983187979455,0.13488420154466146
"Pocari Sweat, Beras",Roma Kelapa,0.0468,0.2093,0.0109,0.2329059829059829,1.1127853937218486,1.0,0.0011047599999999998,1.0307732590529248,0.10633039072636062,0.04445350734094616,0.029854537632455925,0.14249216966608272
"Pocari Sweat, Roma Kelapa",Beras,0.0463,0.2092,0.0109,0.23542116630669546,1.125340183110399,1.0,0.0012140399999999996,1.0342949152542371,0.11678705726513729,0.04456255110384301,0.03315777226441005,0.14376220839235346
"Beras, Roma Kelapa",Pocari Sweat,0.0461,0.2093,0.0109,0.23644251626898047,1.1296823519779287,1.0,0.0012512699999999988,1.0355474431818181,0.12034323602477888,0.044580777096114514,0.03432719902488991,0.14426043634758148
Pocari Sweat,"Beras, Roma Kelapa",0.2093,0.0461,0.0109,0.05207835642618251,1.1296823519779287,1.0,0.0012512699999999988,1.006306804435484,0.14518200688508484,0.044580777096114514,0.006267277939178646,0.14426043634758148
Beras,"Pocari Sweat, Roma Kelapa",0.2092,0.0463,0.0109,0.052103250478011474,1.125340183110399,1.0,0.0012140399999999996,1.0061222390317701,0.1408444821873564,0.04456255110384301,0.006084985297275321,0.14376220839235346
Roma Kelapa,"Pocari Sweat, Beras",0.2093,0.0468,0.0109,0.05207835642618251,1.1127853937218486,1.0,0.0011047599999999998,1.0055683467741936,0.12818278543109515,0.04445350734094616,0.005537511987182659,0.14249216966608272
"Aqua, Beras",Good Day,0.0473,0.2124,0.0108,0.22832980972515857,1.0749991041674132,1.0,0.0007534799999999991,1.0206432876712328,0.07323046779328915,0.04339092004821214,0.020225761459063688,0.1395886336761386
"Aqua, Good Day",Beras,0.0452,0.2092,0.0108,0.23893805309734517,1.1421513054366403,1.0,0.0013441600000000005,1.0390744186046512,0.13035113035113038,0.04433497536945813,0.03760502414939956,0.14528164605154065
"Beras, Good Day",Aqua,0.0461,0.2121,0.0108,0.23427331887201736,1.104541814578111,1.0,0.0010221899999999992,1.028957223796034,0.09922132531944874,0.04365400161681488,0.028142300890998024,0.14259634826203413
Aqua,"Beras, Good Day",0.2121,0.0461,0.0108,0.05091937765205092,1.104541814578111,1.0,0.0010221899999999992,1.0050779433681072,0.12012593250694523,0.04365400161681488,0.005052288135078017,0.14259634826203413
Beras,"Aqua, Good Day",0.2092,0.0452,0.0108,0.051625239005736144,1.1421513054366403,1.0,0.0013441600000000005,1.006775,0.157383989958598,0.04433497536945813,0.00672940825904498,0.14528164605154065
Good Day,"Aqua, Beras",0.2124,0.0473,0.0108,0.05084745762711865,1.0749991041674132,1.0,0.0007534799999999991,1.0037375,0.08858134416793623,0.04339092004821214,0.0037235831081333533,0.1395886336761386
"Beras, Good Day",Roma Kelapa,0.0461,0.2093,0.0107,0.23210412147505421,1.1089542354278747,1.0,0.0010512699999999982,1.0296968926553671,0.10299772796968258,0.043727012668573755,0.028840421746622238,0.14161345586413962
"Roma Kelapa, Good Day",Beras,0.0465,0.2092,0.0107,0.23010752688172043,1.099940377063673,1.0,0.0009721999999999995,1.0271564245810054,0.09529083700483702,0.0436734693877551,0.026438450786191742,0.1406273772075906
"Beras, Roma Kelapa",Good Day,0.0461,0.2124,0.0107,0.23210412147505421,1.092768933498372,1.0,0.0009083599999999987,1.0256598870056497,0.08899618193094153,0.04317998385794995,0.025017929755020582,0.1412403846546646
Good Day,"Beras, Roma Kelapa",0.2124,0.0461,0.0107,0.05037664783427495,1.092768933498372,1.0,0.0009083599999999987,1.0045035200793258,0.10778752913144378,0.04317998385794995,0.004483329315730107,0.1412403846546646
Beras,"Roma Kelapa, Good Day",0.2092,0.0465,0.0107,0.0511472275334608,1.099940377063673,1.0,0.0009721999999999995,1.004897732997481,0.11489607117363697,0.0436734693877551,0.004873862122140325,0.1406273772075906
Roma Kelapa,"Beras, Good Day",0.2093,0.0461,0.0107,0.05112279025322503,1.1089542354278747,1.0,0.0010512699999999982,1.0052934038267876,0.1242563964971294,0.043727012668573755,0.0052655312435528154,0.14161345586413962
"Beras, Good Day",Big Babol,0.0461,0.2101,0.0119,0.25813449023861174,1.2286267978991514,1.0,0.00221439,1.0647482456140354,0.19507620639198126,0.048710601719197714,0.06081084977669544,0.1573870928108813
"Beras, Big Babol",Good Day,0.0482,0.2124,0.0119,0.24688796680497926,1.1623727250705238,1.0,0.0016623200000000001,1.0457939393939393,0.14676482065824858,0.04784881383192602,0.043788683094183926,0.15145716607668924
"Good Day, Big Babol",Beras,0.0493,0.2092,0.0119,0.24137931034482762,1.1538207951473596,1.0,0.0015864400000000015,1.042418181818182,0.14022750154021862,0.048256285482562854,0.04069209704707591,0.14913133777279622
Beras,"Good Day, Big Babol",0.2092,0.0493,0.0119,0.05688336520076483,1.1538207951473596,1.0,0.0015864400000000015,1.0080407501267106,0.1685815449093144,0.048256285482562854,0.00797661218130307,0.14913133777279622
Good Day,"Beras, Big Babol",0.2124,0.0482,0.0119,0.05602636534839925,1.1623727250705238,1.0,0.0016623200000000001,1.0082908728179552,0.17736256513778695,0.04784881383192602,0.008222699462491332,0.15145716607668924
Big Babol,"Beras, Good Day",0.2101,0.0461,0.0119,0.05663969538315088,1.2286267978991514,1.0,0.00221439,1.0111725025227043,0.23557816594165198,0.048710601719197714,0.01104905690654249,0.1573870928108813
"Beras, Good Day",Djarum,0.0461,0.2128,0.0101,0.21908893709327548,1.0295532758142645,1.0,0.00028991999999999907,1.0080533333333332,0.030092200959271845,0.040594855305466235,0.007988995291254438,0.13327567155415654
"Djarum, Good Day",Beras,0.0467,0.2092,0.0101,0.21627408993576017,1.0338149614520085,1.0,0.00033036000000000003,1.0090262295081966,0.034311246083173305,0.04109031733116354,0.008945485502984534,0.13227662431778447
"Beras, Djarum",Good Day,0.0467,0.2124,0.0101,0.21627408993576017,1.0182395948011307,1.0,0.00018091999999999935,1.004943169398907,0.018790382132727,0.040562248995983936,0.004918854667039311,0.13191293950648647
Good Day,"Beras, Djarum",0.2124,0.0467,0.0101,0.0475517890772128,1.0182395948011307,1.0,0.00018091999999999935,1.0008943153732082,0.022743615143637187,0.040562248995983936,0.0008935162878556637,0.13191293950648647
Beras,"Djarum, Good Day",0.2092,0.0467,0.0101,0.0482791586998088,1.0338149614520085,1.0,0.00033036000000000003,1.0016592667001507,0.04136179930587901,0.04109031733116354,0.0016565180948377198,0.13227662431778447
Djarum,"Beras, Good Day",0.2128,0.0461,0.0101,0.047462406015037595,1.0295532758142645,1.0,0.00028991999999999907,1.0014302910705475,0.03646462207196318,0.040594855305466235,0.0014282482598150675,0.13327567155415654
"Pocari Sweat, Beras",Good Day,0.0468,0.2124,0.0106,0.2264957264957265,1.0663640607143432,1.0,0.0006596799999999993,1.0182232044198893,0.06528951139755652,0.04263877715205149,0.017897062589800013,0.13820078226857888
"Pocari Sweat, Good Day",Beras,0.0507,0.2092,0.0106,0.20907297830374752,0.9993928217196344,1.0,-6.439999999999918e-06,0.9998394014962593,-0.0006395855803245915,0.04251905334937826,-0.0001606242997628696,0.1298710971824665
"Beras, Good Day",Pocari Sweat,0.0461,0.2093,0.0106,0.2299349240780911,1.098590177152848,1.0,0.0009512699999999989,1.026796338028169,0.09407951863946805,0.04330065359477124,0.026097033107488413,0.1402899656224187
Pocari Sweat,"Beras, Good Day",0.2093,0.0461,0.0106,0.050645007166746296,1.0985901771528481,1.0,0.0009512699999999989,1.004787468545546,0.11349747417502035,0.04330065359477124,0.0047646578957399035,0.1402899656224187
Beras,"Pocari Sweat, Good Day",0.2092,0.0507,0.0106,0.05066921606118547,0.9993928217196345,1.0,-6.439999999999918e-06,0.9999675730110775,-0.0007676792721828218,0.04251905334937826,-3.2428040466167244e-05,0.1298710971824665
Good Day,"Pocari Sweat, Beras",0.2124,0.0468,0.0106,0.04990583804143126,1.0663640607143432,1.0,0.0006596799999999993,1.0032689791873142,0.07901721973609813,0.04263877715205149,0.0032583277816106387,0.13820078226857888
"Molto, Beras",Good Day,0.046,0.2124,0.0103,0.22391304347826088,1.054204536150004,1.0,0.0005295999999999999,1.0148347338935575,0.05389672508192382,0.041515517936316,0.014617881511250479,0.13620322607058052
"Molto, Good Day",Beras,0.0493,0.2092,0.0103,0.20892494929006086,0.9986852260519162,1.0,-1.3559999999999267e-05,0.9996523076923077,-0.0013828592757120827,0.041498791297340853,-0.0003478132396802405,0.12908006546721015
"Beras, Good Day",Molto,0.0461,0.2143,0.0103,0.22342733188720174,1.0425913760485381,1.0,0.00042077000000000087,1.0117533519553075,0.04282572209946504,0.04118352658936426,0.011616815434901036,0.13574539716151968
Molto,"Beras, Good Day",0.2143,0.0461,0.0103,0.04806346243583761,1.0425913760485381,1.0,0.00042077000000000087,1.0020625980392157,0.05199370791737265,0.04118352658936426,0.0020583524854152512,0.13574539716151968
Beras,"Molto, Good Day",0.2092,0.0493,0.0103,0.049235181644359464,0.9986852260519162,1.0,-1.3559999999999267e-05,0.9999318250377074,-0.0016620091189879969,0.041498791297340853,-6.817961043497646e-05,0.12908006546721015
Good Day,"Molto, Beras",0.2124,0.046,0.0103,0.04849340866290019,1.054204536150004,1.0,0.0005295999999999999,1.0026204849084612,0.06528374267160403,0.041515517936316,0.0026136359149897155,0.13620322607058052
"Molto, Beras",Roma Kelapa,0.046,0.2093,0.0102,0.22173913043478263,1.0594320613224206,1.0,0.0005722000000000001,1.0159832402234636,0.05880297611707158,0.041615667074663396,0.015731795162239305,0.13523650262780698
"Molto, Roma Kelapa",Beras,0.0472,0.2092,0.0102,0.21610169491525424,1.0329908934763588,1.0,0.0003257600000000013,1.0088043243243243,0.033519369124644115,0.04142973192526401,0.008727484718328588,0.13242943254366918
"Beras, Roma Kelapa",Molto,0.0461,0.2143,0.0102,0.22125813449023862,1.032469129679135,1.0,0.00032077000000000147,1.0089350974930364,0.0329678574438478,0.0407673860911271,0.008855968550640997,0.1344274806842234
Molto,"Beras, Roma Kelapa",0.2143,0.0461,0.0102,0.047596826878208126,1.032469129679135,1.0,0.00032077000000000147,1.0015716315531602,0.04002550492005398,0.0407673860911271,0.0015691654033002664,0.1344274806842234
Beras,"Molto, Roma Kelapa",0.2092,0.0472,0.0102,0.048757170172084134,1.0329908934763588,1.0,0.0003257600000000013,1.0016369849246232,0.0403860077161873,0.04142973192526401,0.0016343095844711746,0.13242943254366918
Roma Kelapa,"Molto, Beras",0.2093,0.046,0.0102,0.048733874820831344,1.0594320613224206,1.0,0.0005722000000000001,1.002873932697137,0.07094731151598115,0.041615667074663396,0.002865696877181703,0.13523650262780698
"Molto, Beras",Djarum,0.046,0.2128,0.0102,0.22173913043478263,1.0420071918927756,1.0,0.0004112000000000022,1.0114860335195532,0.04225757388909465,0.041029766693483516,0.011355602686461692,0.13483573063092516
"Molto, Djarum",Beras,0.0471,0.2092,0.0102,0.21656050955414013,1.035184080086712,1.0,0.00034668000000000025,1.0093951219512194,0.035668207885525945,0.04144656643640797,0.009307675207562137,0.13265883986311214
"Beras, Djarum",Molto,0.0467,0.2143,0.0102,0.21841541755888652,1.0192040016746922,1.0,0.0001921900000000018,1.0052654794520548,0.019765191296281626,0.04066985645933014,0.005237899400390137,0.13300612221854732
Molto,"Beras, Djarum",0.2143,0.0467,0.0102,0.047596826878208126,1.0192040016746922,1.0,0.0001921900000000018,1.0009416462518375,0.023981362941002,0.04066985645933014,0.0009407603883437822,0.13300612221854732
Beras,"Molto, Djarum",0.2092,0.0471,0.0102,0.048757170172084134,1.0351840800867118,1.0,0.00034668000000000025,1.0017421105527637,0.042979559046683956,0.04144656643640797,0.0017390808816078614,0.13265883986311214
Djarum,"Molto, Beras",0.2128,0.046,0.0102,0.04793233082706767,1.0420071918927756,1.0,0.0004112000000000022,1.002029615004936,0.05121154152718025,0.041029766693483516,0.002025504011601336,0.13483573063092516
"Molto, Beras",Big Babol,0.046,0.2101,0.01,0.2173913043478261,1.0347039711938415,1.0,0.0003353999999999996,1.0093166666666669,0.03515723270440247,0.04063388866314507,0.009230667613401822,0.13249384351137142
"Molto, Big Babol",Beras,0.048,0.2092,0.01,0.20833333333333334,0.9958572339069471,1.0,-4.1599999999999276e-05,0.9989052631578947,-0.004350736278447046,0.04045307443365696,-0.0010959366042825676,0.1280672402804334
"Beras, Big Babol",Molto,0.0482,0.2143,0.01,0.2074688796680498,0.9681235635466627,1.0,-0.0003292599999999996,0.9913806282722515,-0.03343671234434753,0.039603960396039604,-0.008694311228140747,0.12706621771549947
Molto,"Beras, Big Babol",0.2143,0.0482,0.01,0.04666355576294914,0.9681235635466626,1.0,-0.0003292599999999996,0.9983883504650024,-0.04022105332593879,0.039603960396039604,-0.0016142511421000873,0.12706621771549947
Beras,"Molto, Big Babol",0.2092,0.048,0.01,0.04780114722753346,0.995857233906947,1.0,-4.1599999999999276e-05,0.9997911646586345,-0.005232967696487783,0.04045307443365696,-0.00020887896267493853,0.1280672402804334
Big Babol,"Molto, Beras",0.2101,0.046,0.01,0.047596382674916705,1.0347039711938415,1.0,0.0003353999999999996,1.0016761619190404,0.042461071021648256,0.04063388866314507,0.0016733571015898389,0.13249384351137142
"Pocari Sweat, Molto",Beras,0.0471,0.2092,0.0116,0.2462845010615711,1.1772681695103782,1.0,0.0017466799999999987,1.0492022535211265,0.1580185350708001,0.04740498569677156,0.04689491788261394,0.15086691592275495
"Pocari Sweat, Beras",Molto,0.0468,0.2143,0.0116,0.24786324786324784,1.156618048825235,1.0,0.0015707599999999992,1.0446238636363638,0.14205869159419443,0.04649298597194389,0.04271763760118092,0.15099648627413442
"Molto, Beras",Pocari Sweat,0.046,0.2093,0.0116,0.25217391304347825,1.2048443050333408,1.0,0.0019721999999999986,1.0573313953488372,0.17821513771416167,0.04759950759130077,0.054222730546956165,0.15379837553750597
Pocari Sweat,"Molto, Beras",0.2093,0.046,0.0116,0.055422838031533674,1.2048443050333408,1.0,0.0019721999999999986,1.0099757207890743,0.21502117285861927,0.04759950759130077,0.009877188712299449,0.15379837553750597
Molto,"Pocari Sweat, Beras",0.2143,0.0468,0.0116,0.054129724685020995,1.156618048825235,1.0,0.0015707599999999992,1.0077491859891465,0.17234357239097128,0.04649298597194389,0.007689597865108051,0.15099648627413442
Beras,"Pocari Sweat, Molto",0.2092,0.0471,0.0116,0.055449330783938815,1.1772681695103782,1.0,0.0017466799999999987,1.0088394736842103,0.19040953726475143,0.04740498569677156,0.008762022021134235,0.15086691592275495
"Aqua, Beras",Molto,0.0473,0.2143,0.0111,0.2346723044397463,1.095064416424388,1.0,0.0009636100000000002,1.0266190607734806,0.09112177150384353,0.04431137724550899,0.025928858902566247,0.1432344256683099
"Aqua, Molto",Beras,0.0473,0.2092,0.0111,0.2346723044397463,1.1217605374748867,1.0,0.0012048400000000004,1.0332828729281767,0.11393318373480024,0.04523227383863081,0.03221080480493968,0.1438657889311542
"Molto, Beras",Aqua,0.046,0.2121,0.0111,0.24130434782608698,1.1376914088924421,1.0,0.0013433999999999998,1.0384928366762178,0.12686271176837213,0.04493927125506073,0.03706605892383166,0.14681907631756966
Aqua,"Molto, Beras",0.2121,0.046,0.0111,0.05233380480905234,1.1376914088924421,1.0,0.0013433999999999998,1.0066835820895523,0.1536070910356987,0.04493927125506073,0.006639208395233059,0.14681907631756966
Beras,"Aqua, Molto",0.2092,0.0473,0.0111,0.05305927342256214,1.1217605374748867,1.0,0.0012048400000000004,1.0060819787985866,0.1372586547093376,0.04523227383863081,0.006045211947687772,0.1438657889311542
Molto,"Aqua, Beras",0.2143,0.0473,0.0111,0.051796546896873547,1.095064416424388,1.0,0.0009636100000000002,1.0047421751968504,0.11048964199021473,0.04431137724550899,0.0047197931110250285,0.1432344256683099
"Beras, Djarum",Big Babol,0.0467,0.2101,0.0109,0.2334047109207709,1.1109219939113322,1.0,0.0010883300000000002,1.030400279329609,0.10473805621611842,0.04432696217974786,0.029503368680555617,0.14264238401821505
"Beras, Big Babol",Djarum,0.0482,0.2128,0.0109,0.22614107883817428,1.0626930396530747,1.0,0.000643040000000001,1.0172396782841824,0.06198202922131134,0.04358256697321072,0.01694750868670514,0.13868144167472624
"Djarum, Big Babol",Beras,0.048,0.2092,0.0109,0.22708333333333333,1.0854843849585722,1.0,0.0008584000000000005,1.0231374663072774,0.08272299745586312,0.04425497360941941,0.022614230315292534,0.1395932919056724
Beras,"Djarum, Big Babol",0.2092,0.048,0.0109,0.052103250478011474,1.0854843849585725,1.0,0.0008584000000000005,1.004328794755421,0.09958560138844424,0.04425497360941941,0.004310137056734741,0.1395932919056724
Djarum,"Beras, Big Babol",0.2128,0.0482,0.0109,0.051221804511278196,1.0626930396530747,1.0,0.000643040000000001,1.0031849430411095,0.07494219437607232,0.04358256697321072,0.003174831383986338,0.13868144167472624
Big Babol,"Beras, Djarum",0.2101,0.0467,0.0109,0.051880057115659205,1.110921993911332,1.0,0.0010883300000000002,1.0054635040160644,0.12640434104421536,0.04432696217974786,0.005433816338675345,0.14264238401821505
"Pocari Sweat, Beras",Djarum,0.0468,0.2128,0.0114,0.24358974358974358,1.1446886446886446,1.0,0.0014409599999999998,1.0407050847457628,0.13260595887536716,0.04593070104754231,0.039112987283718995,0.14858058608058608
